,id,brand,title,price
403,68,samsung,"samsung galaxy s7 edge (pink gold, 32 gb)",49800.00
404,69,samsung,"samsung galaxy note 3 (classic white, 32 gb)",11990.00
405,70,samsung,"samsung galaxy j1 (white, 4 gb)",4990.00
406,71,samsung,"samsung galaxy a5 2016 edition (white, 16 gb)",24900.00
407,72,samsung,"samsung galaxy j5 (black, 8 gb)",9990.00
408,73,samsung,"samsung galaxy note 3 (blush pink, 32 gb)",11990.00
409,74,samsung,"samsung galaxy s5 (electric blue, 16 gb)",11990.00
410,75,samsung,"samsung galaxy s6 edge (black sapphire, 32 gb)",37299.00
411,76,samsung,"samsung galaxy note 3 (jet black, 32 gb)",11990.00
412,77,samsung,"samsung galaxy j5 - 6 (new 2016 edition) (gold, 16 gb)",10990.00
413,78,samsung,"samsung galaxy s8 (maple gold, 64 gb)",37990.00
414,79,samsung,"samsung galaxy a5-2017 (black sky, 32 gb)",22900.00
415,80,samsung,"samsung z2 (black, 8 gb)",4790.00
416,81,samsung,"samsung galaxy s9 (coral blue, 64 gb)",57900.00
417,82,samsung,"samsung tizen z3 (silver, 8 gb)",5590.00
418,83,samsung,"samsung galaxy s4 (deep black, 16 gb)",15999.00
419,84,samsung,"samsung galaxy core prime g361 dual sim - white (white, 8 gb)",7999.00
420,85,samsung,"samsung galaxy grand prime 4g (grey, 8 gb)",8250.00
421,86,samsung,"samsung galaxy j5 (gold, 8 gb)",7990.00
422,87,samsung,"samsung galaxy note 5 (black sapphire, 32 gb)",32499.00
423,88,samsung,"samsung galaxy note 4 (blossom pink, 32 gb)",39999.00
424,89,samsung,"samsung tizen z3 (black, 8 gb)",5590.00
425,90,samsung,"samsung galaxy star (silver, 4 gb)",4828.00
426,91,samsung,"samsung galaxy s8 (orchid grey, 64 gb)",37990.00
427,92,samsung,"samsung galaxy star pro (wine red, 4 gb)",5379.00
428,93,samsung,"samsung z3 (black, 8 gb)",5590.00
429,94,samsung,"samsung galaxy note 5 64gb single sim -black (black, 64 gb)",31499.00
430,95,samsung,"samsung grand prime 4g (gold, 8 gb)",8900.00
431,96,samsung,"samsung galaxy alpha (chrome, 32 gb)",21900.00
432,97,samsung,"samsung galaxy grand 2 (white, 8 gb)",9590.00
433,98,samsung,"samsung z1 (white, 4 gb)",3990.00
434,99,samsung,"samsung galaxy note 5 32gb single sim - silver (silver, 32 gb)",42900.00
435,100,samsung,"samsung galaxy chat (black, 4 gb)",6999.00
436,101,samsung,"samsung galaxy on8 (gold, 16 gb)",13490.00
437,102,samsung,"samsung galaxy s6 edge (white pearl, 32 gb)",28490.00
438,103,samsung,"samsung galaxy star advance (black, 4 gb)",4199.00
439,104,samsung,"samsung galaxy grand neo plus (white, 8 gb)",9790.00
440,105,samsung,"samsung galaxy note 5 (dual sim) (silver titanium, 32 gb)",35499.00
441,106,samsung,"samsung galaxy s6 (blue topaz, 32 gb)",36900.00
442,107,samsung,"samsung galaxy j1 ace (blue, 4 gb)",5850.00
443,108,samsung,"samsung galaxy s6 edge (green emerald, 32 gb)",34900.00
444,109,samsung,"samsung galaxy s6 (black sapphire, 32 gb)",27900.00
445,110,samsung,"samsung galaxy s4 mini (black mist, 8 gb)",15049.00
446,111,samsung,"samsung galaxy star pro (white, 4 gb)",4199.00
447,112,samsung,"samsung galaxy s duos (black, 4 gb)",10700.00
448,113,samsung,"samsung galaxy s duos (white, 4 gb)",10700.00
449,114,samsung,"samsung galaxy c9 pro (black, 64 gb)",29900.00
450,115,samsung,"samsung galaxy s3 neo (black, 16 gb)",11722.00
451,116,samsung,"samsung galaxy grand i9082 (metallic blue, 8 gb)",8999.00
452,117,samsung,"samsung galaxy core prime (silver, 8 gb)",7899.00
453,118,samsung,"samsung galaxy grand prime 4g (white, 8 gb)",8990.00
454,119,samsung,"samsung galaxy star (ceramic white, 4 gb)",3900.00
455,120,samsung,"samsung galaxy mega 2 (brown, black, 16 gb)",19500.00
456,121,samsung,"samsung galaxy note 5 (silver titanium, 32 gb)",38900.00
457,122,samsung,"samsung galaxy a7 2016 edition (white, 16 gb)",17490.00
458,123,samsung,"samsung galaxy grand quattro (titan gray, 8 gb)",13077.00
459,124,samsung,"samsung tizen z1 (white, 4 gb)",5499.00
460,125,samsung,"samsung galaxy j7 - 6 (new 2016 edition) (white, 16 gb)",13800.00
461,126,samsung,"samsung galaxy note 5 (gold platinum, 32 gb)",50865.00
462,127,samsung,"samsung galaxy grand neo (white, 8 gb)",11595.00
463,128,samsung,"samsung galaxy s5 (charcoal black, 16 gb)",21999.00
464,129,samsung,"samsung galaxy e7 (black, 16 gb)",16233.00
465,130,samsung,"samsung galaxy s4 mini (white frost, 8 gb)",13706.00
466,131,samsung,"samsung grand prime 4g (white, 8 gb)",7999.00
467,132,samsung,"samsung galaxy note 5 (dual sim) (black sapphire, 32 gb)",40900.00
468,133,samsung,"samsung galaxy e7 (white, 16 gb)",15600.00
469,134,samsung,"samsung galaxy s7 edge (blue coral, 32 gb)",37900.00
470,135,samsung,"samsung galaxy a9 pro (black, 32 gb)",26900.00
471,136,samsung,"samsung galaxy grand quattro (ceramic white, 8 gb)",13501.00
472,137,samsung,"samsung galaxy s6 edge+ (gold platinum, 32 gb)",34900.00
473,138,samsung,"samsung galaxy e5 (brown, 16 gb)",9999.00
