ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
대양금속,1215.5402,-5.617000000000001,-14.689,-178.55154,-205.308,-17.553,-8.205,-1310.6886,461.89815999999996,8922.884,-2.23165,6.33256,0.3278,3300.0,4075.0
대영포장,2442.0513,3.424,-2.8760000000000003,-70.23127,-5.61,-3.41,1.4421,-71.44111,1206.3417,2484.1191,-17.00701,1.00718,0.48911000000000004,1215.0,940.0
대우건설,98899.65,1.7080000000000002,1.058,1046.4825,3.948,1.03,4.3519,254.80612000000002,6657.6616,23795.54,21.97749,0.84114,0.23534000000000002,5600.0,5080.0
대우부품,485.3962,5.011,2.324,11.279991,4.2330000000000005,1.883,4.4939,28.57345,671.5005,1229.5616,46.02175,1.9583,1.06949,1315.0,1565.0
대우조선해양,154436.11,-13.755999999999998,-14.305,-22092.438,-132.523,-12.067,-33.6038,-139077.8,43577.367,1024004.8,-0.36455,1.16345,0.04952,25350.0,22400.0
대웅,9967.575,7.992000000000001,5.477,545.9042,8.623,4.846,7.6587,664.2948,10924.638,17143.508,17.04063,1.03619,0.6603100000000001,11320.0,8810.0
대웅제약,8396.865,5.188,4.248,356.73703,9.301,4.354,6.8179,3705.1553,46514.655999999995,72470.64,19.18948,1.52855,0.98109,71100.0,68700.0
대원강업,10130.357,5.2120000000000015,2.593,262.64886,4.525,2.278,4.0559,304.56273999999996,6764.3047,16339.286,15.891639999999999,0.7155199999999999,0.29622,4840.0,4480.0
대원전선,4436.724,2.2159999999999997,0.7909999999999999,35.114509999999996,4.609,1.651,4.3707,50.17504,1113.7754,6272.906,49.02836,2.2087,0.39216,2460.0,1270.0
대원제약,2161.8708,10.677999999999999,8.017999999999999,173.33481,12.546,9.236,11.2596,874.0992,7376.4663,10679.278999999999,17.18189,2.03603,1.40634,15461.0,17656.0
대원화성,1446.3853,12.742,7.937,114.80286000000001,20.991,9.391,15.5068,294.6183,1561.0735,3711.8547,10.18267,1.92175,0.8082199999999999,3000.0,2600.0
대유에이텍,10311.253,2.522,1.4409999999999998,148.56486999999996,10.717,1.963,5.1798,129.56622,1228.0941,10711.746000000001,16.90255,1.78325,0.20445,2190.0,1670.0
대유플러스,4957.8164,0.294,-0.035,-1.7292599999999998,-8.363999999999999,-0.023,1.2264,-90.07191999999998,1040.8801,5626.177,-13.21166,1.14326,0.21151,1190.0,945.0
대창,10166.635,-3.147,-5.004,-508.69562,-29.764,-8.515,-6.4121,-490.82605,1855.7054,11154.642,-2.22075,0.58738,0.09772,1090.0,997.0
대창단조,2313.3484,8.185,6.81,157.53505,11.42,8.307,13.158,5500.6035,50291.887,80964.92,5.45378,0.5965,0.37053,29999.0,33994.0
대한방직,2443.8884,1.757,-2.8939999999999997,-70.721886,-4.192,-1.9240000000000002,1.0846,-1325.4207,30907.484,46111.105,-9.6724,0.41478999999999994,0.278,12820.0,17960.0
대한유화,17269.623,15.703,11.627,2007.8906,21.495,13.523,17.687,30845.672000000002,166666.19,265686.5,5.57615,1.032,0.6473800000000001,172000.0,275500.0
대한전선,16887.125,1.662,-4.047,-683.4595,-27.858,-3.989,3.1591,-174.7428,367.53323,6603.9927,-13.10497,6.23073,0.34676,2290.0,1855.0
대한제강,8896.563,6.2620000000000005,4.038,359.23672,9.246,5.088,13.2596,1457.543,17872.553,36096.316,5.72196,0.46663999999999994,0.23105,8340.0,9510.0
대한제당,12457.728000000001,1.839,-1.41,-175.63815,-4.046,-1.1320000000000001,4.8926,-1833.9965,48441.687999999995,129526.02,-10.986930000000001,0.4159600000000001,0.15557,20150.0,24000.0
대한제분,8258.413,5.726,4.147,342.5057700000001,5.35,3.815,8.555,20206.558999999997,398323.16,488663.47,9.10595,0.46193999999999996,0.37654,184000.0,180000.0
대한항공,115448.31,7.649,-4.876,-5629.6730000000025,-25.233,-2.363,3.3603,-7453.653,30303.951,152309.1,-3.49385,0.85936,0.17098,26041.0,25712.0
대한해운,5316.9272,16.177,7.435,395.29065,7.37,2.805,6.0598,1594.0139,23055.826,21773.61,11.91959,0.82409,0.8726200000000001,19000.0,17200.0
대한화섬,1353.6093,-9.488999999999999,-11.543,-156.24199,-3.78,-3.0039999999999996,-10.4091,-11765.21,368299.0,101928.41,-8.49964,0.27152,0.98108,100000.0,104500.0
대현,2595.7104,3.8930000000000002,3.1919999999999997,82.85307,7.297999999999999,3.6710000000000003,10.8062,182.97008,2647.732,5732.2837,20.30387,1.40309,0.64808,3715.0,4165.0
대호에이엘,1215.8467,2.116,-0.804,-9.773441,-3.9419999999999997,-0.976,1.6002,-36.01806,905.8356,4480.759,-43.72807,1.7387299999999999,0.3515,1217.0,1306.0
더존비즈온,1577.3351,18.379,13.745,216.8088,17.168,10.224,20.081,720.3304,4444.6743,5315.779,28.459159999999997,4.61226,3.85644,20500.0,21450.0
덕성,769.3807,0.708,0.679,5.2242336,0.828,0.535,0.2699,30.601159999999997,4101.372,4506.6816,285.93686,2.1334299999999997,1.94156,8750.0,6400.0
덕양산업,9567.095,0.45,0.281,26.920807,,,,23.3481,1891.1606,29378.47700000001,77.52237,0.9570799999999999,0.06161000000000001,1810.0,1765.0
도화엔지니어링,2750.482,1.65,6.468,177.89816000000005,8.017000000000001,5.499,1.3521,527.57465,6951.658,8156.8269999999975,8.13155,0.61712,0.52594,4290.0,4885.0
동국제강,52663.015999999996,3.217,-4.261,-2243.929,-11.228,-2.8489999999999998,3.9371,-2503.4539,22004.152000000002,55236.69,-2.29683,0.26131,0.1041,5750.0,11050.0
동남합성,764.9819,5.267,4.523,34.597359999999995,6.6560000000000015,5.093999999999999,5.6051,985.9718,16560.83,21800.812,15.136070000000002,0.90117,0.68453,14893.0,21193.0
동방,6298.446999999999,3.905,-2.7260000000000004,-171.70331000000004,-15.085999999999999,-2.677,5.4635,-491.55682,2956.1584,22675.818,-4.5642,0.75895,0.09894,2243.0,2045.0
동방아그로,1158.3068,7.2879999999999985,4.938,57.195953,4.703,3.45,8.4269,418.66718,10594.903,8505.756,15.573229999999999,0.61539,0.76654,6520.0,7310.0
동부건설,6981.875,-5.104,-10.245,-715.2972,-151.071,-9.857000000000001,-947.2621,-27664.683999999997,16333.562,270029.53,-0.4285,0.7257600000000001,0.0439,12995.0,9970.0
동부제철,23207.922000000002,3.386,-2.0709999999999997,-480.68314000000004,-174.03799999999995,-1.53,3.3994,-110540.03,3673.2979,5553036.5,-0.56915,17.12745,0.01133,101747.0,48500.0
동서,5093.942,9.588,24.531999999999996,1249.6641,11.175999999999998,10.276,33.2874,1219.5334,11282.284,5109.2695,25.54256,2.76097,6.09676,31150.0,27550.0
동성제약,746.6037,1.6030000000000002,0.609,4.5483769999999994,0.8029999999999999,0.35200000000000004,1.3627,20.354960000000002,2896.2292,3341.2117,242.69266000000002,1.70567,1.47851,4940.0,4190.0
동성코퍼레이션,8712.249,7.655,4.999,435.56795999999997,8.648,5.4079999999999995,9.3243,496.42465,6115.191999999999,21318.156000000006,12.87204,1.04494,0.29974,6390.0,6200.0
동성화학,1807.7137,11.759,6.545,118.31647,11.963,7.8770000000000024,14.0721,1950.6523,16955.816000000006,36496.67,15.91775,1.83123,0.8507600000000001,31050.0,19350.0
동아쏘시오홀딩스,7047.345,9.132,9.452,666.14886,9.507,5.7810000000000015,8.6026,10010.596,107236.68,147333.61,16.93206,1.5806200000000001,1.15045,169500.0,156500.0
동아에스티,5679.3965,9.484,8.552999999999999,485.73315,9.324,4.5280000000000005,6.5016,6186.8965,68931.75,72356.336,23.75989,2.13254,2.0316099999999997,147000.0,105500.0
동아지질,2966.77,1.341,1.517,45.020683,3.3339999999999996,1.83,2.8275,397.31876,12245.827,25798.0,19.80777,0.64267,0.30506,7870.0,9600.0
동양,3926.651,8.947000000000003,154.657,6072.8276,93.40799999999999,60.287,-4.7058,2604.9424,4007.8823,1641.6769,1.06336,0.69114,1.6873,2770.0,2985.0
동양고속,1357.6074,10.874,11.63,157.89174,12.425999999999998,6.7989999999999995,10.4462,4558.9863,37757.656,39147.918,6.02072,0.72696,0.70115,27448.0,29579.0
티탑스,1123.2274,-5.778,-7.977,-89.60481999999998,-21.254,-7.955,,-5499.346,23445.945,68864.85,,0.058220000000000015,,1365.0,1115.0
동양물산기업,3574.8953,1.479,0.7559999999999999,27.042859999999997,2.088,0.782,1.4212,34.250479999999996,1648.5477,4527.6973,29.96182,0.62234,0.22665,1026.0,3136.0
동양생명,46985.39,4.516,3.417,1605.441,8.593,0.746,,1467.8292,19252.426,43677.93,7.936889999999999,0.60512,0.26673,11650.0,12700.0
동양철관,1713.2056,1.896,1.354,23.203129999999998,2.653,1.2770000000000001,2.2903,25.61273,976.1815,1891.1183,48.05511,1.26085,0.65085,1230.0,1149.0
동원F&B,19310.408,3.991,2.943,568.2927,11.364,6.145,9.0373,14730.516000000001,135282.55,500383.2,26.679309999999997,2.90503,0.7854,393000.0,198000.0
동원산업,13597.345,4.218,0.516,70.13449,1.6540000000000001,0.455,0.8021,3451.136,211973.81,404297.84,76.64143,1.2478,0.65422,264500.0,363500.0
동원수산,1184.6554,1.901,-0.57,-6.755405400000001,-1.112,-0.6990000000000001,18.7725,-92.91369,8311.907,29181.514,-94.4963,1.0563200000000001,0.30088000000000004,8780.0,9700.0
동원시스템즈,12183.482,8.084,3.784,461.0071,15.73,3.85,11.3683,1273.9708,8988.545,50045.293,69.23235,9.812489999999999,1.7624,88200.0,59700.0
동일고무벨트,2543.754,9.051,7.556,192.2174,,,,1408.1862,11739.847,18635.558999999997,7.53557,0.92361,0.56942,10611.0,11235.0
동일산업,3082.3662,0.637,1.3630000000000002,42.027473,1.331,1.193,0.7468,1732.9381,140841.86,127096.62,32.83441,0.40399999999999997,0.44769,56900.0,83400.0
동화약품,2232.013,2.156,2.513,56.08651999999999,2.439,1.78,1.5830000000000002,200.80046000000002,8318.091,7991.0327,40.53775,0.97859,1.01864,8140.0,8120.0
두산,169023.88,0.418,-10.062999999999999,-17008.1,-14.314,-5.4060000000000015,1.7303,-14671.133999999998,128821.336,633816.25,-6.03225,0.687,0.13963,69714.0,82712.0
두산건설,11852.976999999999,-10.789000000000001,-42.01300000000001,-4979.7754,-28.489,-10.849,-12.9412,-6188.7446,16709.82,14086.538,-0.77561,0.28726,0.34075,4482.0,3472.0
두산인프라코어,59648.94,-1.594,-14.409,-8595.052,-33.984,-7.365,0.3809,-3948.3354,9743.607,28752.67,-1.1891100000000001,0.48185,0.16329000000000002,4695.0,8820.0
두산중공업,144705.5,-0.18899999999999997,-12.1,-17508.994,-25.206999999999997,-6.388999999999999,1.0201,-7622.1777,27769.968999999997,106203.67,-2.33202,0.64008,0.16737,17775.0,23469.0
디씨엠,1061.5457,5.888,4.194,44.520835999999996,2.978,2.782,9.9278,337.19363,13489.552,9073.039,30.69453,0.76726,1.1407399999999999,10350.0,12650.0
디아이,1054.8055,1.4680000000000002,1.351,14.255004000000001,1.252,0.812,1.1057,44.910709999999995,3919.1265,3348.9309999999996,142.50499,1.6330200000000001,1.9110599999999998,6400.0,4705.0
디아이동일,7741.1387,1.3459999999999999,-0.9640000000000001,-74.62619000000002,-2.889,-0.76,6.1407,-5984.1987,274436.0,313964.56,-9.69766,0.21145999999999998,0.18485,58032.0,56922.0
디아이씨,5194.097,5.987,2.5989999999999998,134.9957,7.222,2.349,4.1009,414.2994,5951.5166,20746.621,17.50747,1.21874,0.34963,7253.0,8381.0
디와이,6424.066,3.9219999999999997,2.529,162.44879,5.915,2.745,4.7085,813.9603,12772.325,29392.096,8.59993,0.54806,0.23815999999999998,7000.0,7090.0
디티알오토모티브,9104.585,9.329,8.201,746.6401,10.724,7.334,10.9646,3065.5754,34503.582,38372.223,11.16817,0.9922700000000001,0.89223,38528.0,40309.0
디피씨,1334.1113,8.97,10.63,141.8122,11.497,8.262,17.3317,331.67462,3425.5989,3200.9832,12.96451,1.25525,1.34334,4300.0,3680.0
락앤락,4070.8538,8.677999999999999,3.083,125.48485600000001,1.972,1.617,4.1275,227.69696000000002,11808.267,7401.5522,54.23876,1.04588,1.66857,12350.0,14500.0
롯데관광개발,446.68145999999996,3.444,-111.70299999999999,-498.9585,-36.074,-25.309,1.3253,-1171.1884,3257.0657,1047.0844,-6.56739,2.36171,7.34577,7691.0,6660.0
롯데손해보험,27991.225,0.415,0.353,98.80556,2.6439999999999997,0.127,,93.62833,3329.5698,26524.537,31.98818,0.8995200000000001,0.11291,2995.0,2410.0
롯데쇼핑,291276.56,2.931,-1.186,-3455.013,-2.324,-0.855,20.5713,-12164.388,549788.1,924954.9,-18.0664,0.39973000000000003,0.23759,213165.0,203080.0
롯데정밀화학,11618.633999999998,0.22,7.744,899.7915,7.987999999999999,5.098,-3.6482,3638.195,45684.34,45033.465,9.78507,0.7792600000000001,0.79052,35600.0,30650.0
롯데지주,22579.41,6.398,3.5060000000000002,791.6382,2.968,1.902,6.7563,2117.0981,72808.0,63541.324,30.54325,0.8881100000000001,1.01775,91160.0,71400.0
롯데칠성음료,22991.6,6.2139999999999995,4.362,1002.9543,4.322,2.365,3.6128,7339.8223,172128.25,169404.28,,12.76778,,221407.0,145675.0
롯데케미칼,117133.38,13.755,8.457,9906.555,14.217,9.092,22.0459,28956.972999999998,223339.2,341741.66,8.40903,1.09027,0.71253,243500.0,369000.0
롯데푸드,17062.479,4.0569999999999995,2.946,502.7405,5.83,4.053,7.3073,36711.5,651830.44,1245949.4,25.16994,1.41759,0.74163,928710.0,635124.0
롯데하이마트,38961.367,4.1110000000000015,2.736,1065.9471,6.147,3.753,5.1436,4515.25,75518.87,165036.6,13.06683,0.7812600000000001,0.3575,59000.0,42200.0
마니커,2745.4644,-3.542,-5.067,-139.11049,-18.563,-6.1979999999999995,-6.8724,-166.9842,786.7057,3454.26,-6.3211699999999995,1.34287,0.30558,1055.0,894.0
만도,52991.905999999995,5.013,2.445,1295.7384,10.572000000000001,3.237,6.5371,2678.9343,28231.797000000002,112851.7,,1.17244,,33100.0,46900.0
메리츠금융지주,101894.08,6.053999999999999,4.3389999999999995,4421.4014,13.957,1.504,,1426.2229,11079.295,71311.54,9.114989999999999,1.17336,0.1823,13000.0,11100.0
메리츠종금증권,32410.49,12.5,8.866,2873.3674,22.62,2.259,,709.1543,3789.5403,7761.285,5.63347,1.0542200000000002,0.51473,3995.0,3460.0
메리츠화재,67929.77,3.3080000000000003,2.488,1690.2211,11.763,1.213,,1590.3356,13984.931999999999,64107.074,10.15509,1.1548100000000001,0.25192,16150.0,15300.0
메타랩스,1159.9678,-23.641,-31.648000000000003,-367.10092000000003,-98.512,-28.364,-40.3152,-9456.118,5046.1035,29879.504,-1.88988,3.54155,0.59811,15515.0,3620.0
명문제약,1251.0092,-1.975,-14.28,-178.64111,-24.415,-9.158999999999999,-0.6833,-800.4059,3155.5137,6205.6807,-3.23022,0.81907,0.41663,2585.0,5266.0
모나리자,1249.7252,4.993,3.891,48.624577,7.77,6.327999999999999,10.2419,132.95847,1778.2164,3417.2336,31.13755,2.32818,1.21151,4140.0,6840.0
모나미,1429.2941,6.76,3.602,51.485455,7.686,3.115,9.7498,275.5409,3677.5059,8318.06,16.22264,1.2155,0.53738,4470.0,4250.0
모토닉,2032.5424,3.0869999999999997,4.5360000000000005,92.20392,2.443,2.148,3.7876,279.40582,16606.264,6159.219,38.65345,0.65036,1.75347,10800.0,9250.0
무림P&P,6285.1359999999995,5.822,1.848,116.14835,2.125,1.002,2.7363,186.2297,8759.601,10077.449,26.76802,0.56909,0.49467,4985.0,4050.0
무림페이퍼,11567.716999999999,6.26,0.006999999999999999,0.78554,-1.179,0.004,0.3956,-106.89518999999999,9207.081,27800.79,-28.48585,0.33071999999999996,0.10953,3045.0,2650.0
무학,2957.6084,22.201,9.742,288.1284,6.771,5.282,27.2591,1010.9768,15603.186000000005,10377.573,37.78524,2.44822,3.6810099999999997,38200.0,22850.0
문배철강,1152.1946,0.9259999999999999,4.976,57.33619300000001,6.824,5.289,3.6983,279.64092999999997,4651.5444,5619.5005,8.95792,0.5385300000000001,0.44577,2505.0,2735.0
미래산업,255.4822,-9.571,8.431000000000001,21.540741,4.937,3.194,-34.7664,4.1716,85.21446,50.17738,100.47313,4.91857,8.35303,419.0,266.0
미래아이앤지,91.61388000000001,-15.954,12.864,11.784783000000001,2.846,2.434,-16.7204,14.255410000000001,513.8551,110.82035,121.34413,3.36634,15.60915,1720.0,894.0
미래에셋대우,41925.0,3.5410000000000004,4.166,1746.3955,4.47,0.575,,498.12845,10229.283000000001,12302.778999999999,18.58524,0.9050299999999999,0.7525,9257.0,7077.0
미래에셋생명,42719.547,2.875,2.864,1223.5559,7.294,0.47100000000000003,,797.3606599999997,10818.678999999998,27847.775,6.3334,0.46679,0.18134,5050.0,5150.0
미원상사,2394.3699,7.706,7.087999999999999,169.70598,10.359000000000002,7.381,9.1814,2454.56,25137.104,41133.687999999995,11.27095,1.10057,0.67257,26355.0,30759.0
미원홀딩스,2704.423,13.645,11.332,306.4626,16.791,14.325,15.8514,4226.3384,28278.57,37314.227,8.34865,1.24773,0.9455899999999999,29824.0,43738.0
미원화학,1457.3016,9.383,8.073,117.643074,15.422,12.562999999999999,17.9737,5015.3613,35340.918,62127.707,8.93256,1.26765,0.7211,44800.0,69500.0
미창석유공업,3093.1738,7.155,8.116,251.04675,12.241,10.744000000000002,13.5804,14430.694,125265.77,177802.12,5.43979,0.62667,0.4415,78500.0,94600.0
백광산업,1291.9683,2.557,-12.745999999999999,-164.67831,-13.448,-4.354,0.7127,-409.3364,3010.45,3211.4102,-4.77602,0.6494,0.60877,1955.0,1985.0
백광소재,1135.0658,4.535,2.4330000000000003,27.619152000000003,2.406,1.53,3.1102,100.1307,4174.8633,4115.077,24.51795,0.58804,0.59659,2455.0,2890.0
백산,1720.726,10.354000000000001,8.97,154.34818,15.782,9.253,13.0185,637.8316,4326.8647,7110.4375,7.40791,1.0920100000000001,0.66452,4725.0,9480.0
범양건영,655.2547599999998,0.09,13.304,87.174934,,,,539.1086,1829.4692,4052.2366,4.89697,1.4430399999999999,0.65149,2640.0,2650.0
벽산,4428.2305,9.012,6.837999999999999,302.8121,13.895999999999999,7.301,15.0285,407.35967999999997,3582.9558,6458.9126,20.86608,2.3723400000000003,1.3160100000000001,8500.0,4660.0
보락,310.66714,4.119,-0.555,-1.7245563999999998,-0.425,-0.341,6.6255,-2.87906,667.94507,518.6429400000002,-271.61652000000004,1.17075,1.50778,782.0,1156.0
보령제약,4013.5024,6.865,5.058,203.01086,10.877,6.62,8.7823,459.3006,4566.041,9080.322,23.441010000000002,2.35786,1.1857,10766.0,12400.0
보해양조,1237.9115,6.593999999999999,7.1339999999999995,88.31092,9.597999999999999,4.123,3.8312,101.37321,1101.6996,1426.9894,19.87705,1.8289900000000001,1.41206,2015.0,1325.0
부광약품,1421.3209,16.385,17.687,251.39406,11.554,10.251,13.3297,377.78564,3458.81,2135.9082,38.06302,4.15756,6.73235,14379.0,17750.0
부국증권,7088.8125,4.262,3.495,247.7554,6.0520000000000005,2.358,,1854.9832,43071.223,53020.74,8.62542,0.37148000000000003,0.30177,16000.0,18800.0
부국철강,1656.1743,1.831,0.063,1.0515662000000001,0.098,0.085,4.607,5.25783,5366.9976,8280.872,542.9995,0.53195,0.34476999999999997,2855.0,3060.0
부산도시가스,10541.823,2.9410000000000003,3.9419999999999997,415.55905,8.66,5.337999999999999,9.9975,3777.8096,50005.176,95834.76,8.3514,0.63093,0.32921,31550.0,35650.0
부산산업,1093.2313,10.198,7.402,80.92014,12.259,7.0920000000000005,11.8066,4604.0234,39679.687999999995,103525.695,7.2545199999999985,0.8417399999999999,0.32263000000000003,33400.0,39550.0
부산주공,1921.3186,2.05,-0.25,-4.80466,-0.977,-0.187,1.6375,-25.33588,2244.7422,10131.474,-52.0491,0.5874699999999999,0.13017,1318.0,2917.0
비상교육,1438.4602,19.772000000000002,11.73,168.72546,10.238999999999999,7.017,13.2975,1294.4153,14091.121000000001,11067.854,6.28083,0.57696,0.73456,8130.0,15900.0
비티원,88.64990999999998,-55.809,-64.143,-56.86229,-95.374,-52.483000000000004,-45.1288,-306.4777200000001,389.51846,477.8074,-5.122719999999998,4.03062,3.2858400000000003,1570.0,2050.0
빙그레,7995.7163,3.964,3.094,247.42588999999998,4.9430000000000005,4.138,9.6385,2511.6820000000002,58490.405999999995,81164.56,27.27256,1.17113,0.84396,68500.0,63800.0
사조대림,7150.559,2.49,1.969,140.76791,7.627999999999999,2.759,5.0745,2051.645,29464.547000000002,119888.22,8.96841,0.62448,0.15348,18400.0,18100.0
사조동아원,4914.041,0.629,-7.0429999999999975,-346.07516,-55.458,-5.468999999999999,0.7681,-507.7896,775.0745,7539.145,-3.38723,2.2191400000000003,0.22814,1720.0,1650.0
사조산업,9051.678,3.765,2.694,243.83597999999998,6.432,2.305,3.0803,3820.6326,62603.742,181033.55,17.69341,1.07981,0.37340999999999996,67600.0,63900.0
사조씨푸드,2825.7148,3.3560000000000003,2.138,60.42243000000001,3.5039999999999996,2.41,5.4733,350.9149,10381.076,16410.883,18.92197,0.63963,0.40460999999999997,6640.0,7320.0
사조오양,1949.249,5.57,4.846,94.45161,9.883,4.144,7.3326,1331.7125,12440.838,27483.272999999997,10.55032,1.12935,0.51122,14050.0,13650.0
삼광글라스,3102.9531,4.825,6.212999999999999,192.79263,8.399,2.331,3.9213,4698.7159999999985,58579.754,63920.19,20.26085,1.62513,1.48936,95200.0,67000.0
삼부토건,4467.5034,-16.259,-141.681,-6329.5825,-460.176,-31.622,-68.0834,-844700.06,-230961.19,608502.56,-0.04931,-0.18033,0.06845,20825.0,1058.0
삼성SDI,49548.613,-5.399,0.518,256.85767000000004,0.47700000000000004,0.16,-9.6742,765.0509,156780.88,70399.125,149.00968999999995,0.72713,1.61934,114000.0,109000.0
삼성공조,923.96094,3.377,9.094,84.02555,4.617,3.3819999999999997,4.248,1061.0829,23804.424,11369.988000000001,9.84843,0.43899,0.91909,10450.0,11350.0
삼성물산,133446.75,0.278,20.125,26856.512000000002,25.218000000000004,10.355,45.4802,17856.86,98435.625,86752.92,7.84012,1.42225,1.61378,140000.0,125500.0
삼성생명,277059.28,4.145,4.3660000000000005,12095.73,5.276,0.544,,6056.165,128138.516,138529.64,18.16331,0.85845,0.79405,110000.0,112500.0
삼성에스디에스,78534.586,7.49,5.982,4698.3066,10.091000000000001,7.9110000000000005,12.2486,5673.7217,59324.496,101494.984,44.76779000000001,4.2815400000000015,2.50259,254000.0,139500.0
삼성엔지니어링,64412.508,-22.57800000000001,-20.25,-13043.487,-409.045,-22.14,-139.3545,-20337.28,-5142.2705,100359.66,-0.71543,-2.8294900000000003,0.14499,14550.0,10300.0
삼성전기,61762.582,4.879,0.33399999999999996,206.43329,0.255,0.275,2.248,144.17991999999995,55887.07,79590.26,436.26047,1.12548,0.7903,62900.0,50800.0
삼성전자,2006534.9,13.164000000000001,9.499,190601.44,11.159,8.066,15.904000000000002,2197.6516,23714.76,23587.871,11.467,1.06263,1.0685,25200.0,36040.0
삼성제약,421.64635999999996,-4.436,-2.358,-9.94392,,,,-32.159909999999996,1387.7716,1363.6665,-241.2169,5.59051,5.68872,7757.0,3833.0
삼성중공업,97144.42,-15.460999999999999,-12.477,-12121.101,-24.664,-7.0420000000000025,-22.7974,-3994.6587,15364.357,32192.98,-2.08038,0.54084,0.25814000000000004,8310.0,8163.0
삼성증권,39405.023,9.559,6.98,2750.4485,7.914,0.9690000000000001,,3489.3958,48609.047,49992.305,11.60551,0.8331,0.81005,40496.0,30748.0
삼성출판사,1455.3270000000002,5.476,4.621,67.24811,4.7,4.3260000000000005,9.2301,369.97028,8009.3403,14553.27,39.46263,1.82287,1.00321,14600.0,11150.0
삼성카드,33021.94,11.635,10.106,3337.2368,5.103,1.8130000000000002,,2880.4321,57957.41,28501.861,10.7102,0.5322899999999999,1.08239,30850.0,39700.0
삼성화재해상보험,217291.44,4.994,3.745,8138.062,8.306000000000001,1.341,,16043.023000000001,234428.6,429711.34,19.16721,1.3117,0.7156,307500.0,268500.0
삼아알미늄,1242.8273,-1.4340000000000002,-2.681,-33.32058,-3.122,-1.7409999999999999,-1.3627,-302.91437,9521.495,11298.43,-10.91067,0.34711,0.29252,3305.0,4000.0
삼양사,14389.018,5.268,3.5460000000000003,510.2075,8.035,4.051,5.3968,7544.1990000000005,101930.414,228350.03,13.71915,1.0154,0.45325,103500.0,105000.0
삼양식품,2908.5461,2.458,-1.17,-34.033229999999996,-1.9409999999999998,-1.1420000000000001,189.3128,-418.44672,21338.912,38610.652,-65.95822,1.29341,0.71483,27600.0,40550.0
삼양통상,2150.393,5.597,4.895,105.26523,4.646,3.4360000000000004,4.3293,3508.8408,76858.305,71679.77,13.807979999999999,0.63038,0.67592,48450.0,53200.0
삼양홀딩스,21696.5,4.919,3.596,780.1623,3.4989999999999997,2.659,4.3187,5241.7417,173589.69,244651.5,30.33343,0.91595,0.6499,159000.0,119500.0
삼영무역,2250.2937,1.306,8.451,190.1825,7.504,6.348,4.3179,1027.1979,14482.024,12185.5205,20.99064,1.48891,1.76945,21561.0,15758.0
삼영전자공업,2212.768,5.276,6.249,138.28336000000002,3.0189999999999997,2.8560000000000003,3.7876,691.4168,23163.682,11063.84,18.4404,0.55043,1.1524,12750.0,12150.0
삼영화학공업,1261.2058,-9.883,-10.146,-127.95896,-12.279000000000002,-7.175,-8.8599,-339.6947,2601.3025,3709.429,-5.25472,0.68619,0.48121,1785.0,1570.0
삼원강재,2723.2097,6.87,5.816,158.38538,9.086,7.2879999999999985,9.1178,395.96344,4478.4453,6808.0244,9.19277,0.8127800000000001,0.53466,3640.0,3520.0
삼익THK,2300.3315,10.677,7.737,177.97666999999996,12.292,8.173,11.2172,847.5079300000001,7269.9834,10953.96,10.1828,1.18707,0.78784,8630.0,10800.0
삼익악기,1607.3015,9.234,5.06,81.32321,3.858,2.066,7.1722,98.72064,2757.3923,1916.5515,35.14969,1.25844,1.81054,3470.0,2565.0
삼일제약,881.36456,1.818,0.6679999999999999,5.8836937,1.071,0.5670000000000001,1.1428,102.88866999999999,10223.525,15412.5,67.58009,0.68012,0.45114,6953.0,8043.0
삼정펄프,1520.1461,4.9860000000000015,5.2170000000000005,79.30086999999997,4.9830000000000005,4.273,7.2178,3172.0718,64749.957,60806.55,11.286,0.5529,0.58875,35800.0,44800.0
삼진제약,2165.1147,16.611,12.49,270.4317,19.732,12.577,15.2959,1945.5519,11889.883,15576.365,11.950339999999999,1.95544,1.49265,23250.0,34750.0
삼천리,36678.723,2.43,1.015,372.2389,3.1060000000000003,1.034,2.7738,9150.29,339662.72,904525.1,11.201830000000001,0.30177,0.11332,102500.0,101500.0
삼호,8928.711,10.05,4.487,400.6055,24.611,5.8870000000000005,,2639.0754,12066.143999999998,58819.82,5.8922099999999995,1.28873,0.26437,15550.0,16900.0
삼호개발,2668.7578,4.606,3.068,81.88775,6.79,3.782,66.9174,333.9340200000001,5528.75,10675.031,10.70571,0.64662,0.33489,3575.0,3500.0
삼화왕관,969.5695,12.868,10.022,97.16654,8.168,6.617000000000001,10.3434,4510.188,66069.3,45004.59400000001,9.844380000000001,0.67202,0.9865700000000001,44400.0,45100.0
삼화전기,1713.0652,-2.15,-2.773,-47.505047,-19.304000000000002,-3.7289999999999996,-4.6653,-658.82983,3173.334000000001,25901.297000000002,-7.89278,1.6386599999999998,0.20076,5200.0,5550.0
삼화전자공업,360.70300000000003,-20.588,-22.311,-80.477325,-90.54700000000001,-10.998,-13.61,-1977.0638,1753.8467,8861.29,-2.20886,2.48999,0.49282,5055.0,5617.0
