ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
대원전선,4295.045,1.01,0.28800000000000003,12.386292,1.5319999999999998,0.599,1.7675,17.51248,1150.7627,6072.5913,89.93585999999998,1.36866,0.25936,1575.0,1165.0
대원제약,2866.5251,10.726,8.124,232.86287,13.51,9.266,9.424,1172.9375,9199.856,14160.152,12.99207,1.6564299999999998,1.07619,15688.0,17300.0
대원화성,1146.2706,4.5310000000000015,2.324,26.637014,3.619,2.132,3.5625,64.59584,1820.1866,2778.895,28.09778,0.99715,0.6531399999999999,1815.0,1420.0
대유에이텍,11102.127,0.603,-3.628,-402.74933,-27.716,-4.511,-1.1148,-284.75708,903.74536,10366.999,-4.60041,1.44952,0.12636,1310.0,898.0
대유플러스,5034.102,7.224,3.798,191.2085,3.087,1.961,18.0564,26.70637,866.3797,5331.6787,31.977390000000003,0.98571,0.16017,854.0,775.0
대창,9512.573,1.821,1.306,124.25645,5.704,2.193,3.4658,107.78792,2385.428,10437.018,8.581669999999999,0.38777,0.08863,925.0,1425.0
대창단조,3205.001,4.3439999999999985,3.899,124.94891,7.105,5.603,6.8842,4201.418,61107.31,112171.89,7.12356,0.48978,0.26682,29928.0,28850.0
대한방직,2090.6177,-6.421,5.948,124.34234,7.255,3.989,-16.0213,2364.5967,34527.934,39445.613,6.17441,0.42285,0.37013,14600.0,20150.0
대한유화,25539.768,12.483,10.079,2574.1348,16.219,13.019,14.5293,39602.074,275432.25,392919.5,3.87606,0.5573100000000001,0.39067,153500.0,117500.0
대한전선,16488.15,3.0,-0.35600000000000004,-58.73191,-0.943,-0.473,10.6853,-3.4473800000000003,360.62695,1925.122,-294.42688,2.81454,0.5272399999999999,1015.0,616.0
대한제강,11355.238,0.218,-1.567,-177.88072,-3.826,-2.522,0.1978,-694.92896,19355.596,46071.98,-8.043989999999999,0.28881,0.12133,5590.0,6030.0
대한제당,12100.883,2.385,0.8059999999999999,97.53277,2.155,0.852,3.4418,1011.6076,49965.7,125815.82,18.78199,0.38026,0.15100999999999998,19000.0,19950.0
대한제분,8645.858,3.794,5.9529999999999985,514.72656,7.0539999999999985,5.7410000000000005,3.6507,30457.193,455260.34,511589.25,5.7786,0.38659,0.34403,176000.0,147500.0
대한항공,130202.76,4.918,-1.426,-1856.5145,-5.905,-0.7390000000000001,2.3215,-2011.8191,30313.256,135690.88,-16.42792,1.09028,0.24357,33050.0,28500.0
대한해운,13346.815,10.77,6.518,869.93835,11.880999999999998,3.139,5.9424,3487.523,31894.953,54640.71,6.23652,0.68193,0.39805,21750.0,23000.0
대한화섬,1076.6051,2.061,41.098,442.46506,9.148,7.746,6.87,33318.152,443749.4,81069.664,3.16644,0.23775,1.30135,105500.0,89500.0
대현,2863.1628,6.252000000000002,5.225,149.58873,8.343,5.915,16.187,331.02792,4192.182,6335.9507,6.96316,0.54983,0.3638,2305.0,2495.0
대호에이엘,1324.1133,1.663,0.5760000000000001,7.6291504,2.717,0.862,3.494,28.1157,1079.873,4879.754,192.77484,5.01911,1.11071,4190.0,2820.0
더존비즈온,2269.3318,23.797,18.734,425.14594000000005,23.36,15.376,44.2484,1418.4718,6175.2666,7647.878000000002,36.58867,8.4045,6.7862,51900.0,81000.0
덕성,837.4605,-2.7110000000000003,-2.414,-20.220095,-3.155,-1.963,-4.2002,-118.44014,4059.3564,4905.462,-29.55079000000001,0.86221,0.71349,3500.0,2920.0
덕양산업,12922.159,0.279,-0.173,-22.344011,-0.349,-0.468,8.0798,-6.25557,1776.1898,39681.152,-199.822,0.70375,0.0315,1250.0,1245.0
도화엔지니어링,4024.7258,4.296,3.428,137.95378,5.694,3.916,10.4509,409.11557,7422.2896,11935.723,21.14317,1.16541,0.72472,8650.0,8930.0
동국제강,59649.31,2.43,-5.105,-3044.8164,-14.252,-5.151,2.1607,-3121.0955,20372.074,62504.03,-2.31649,0.3549,0.11567,7230.0,5950.0
동남합성,1392.6681,5.725,4.205,58.56316999999999,10.394,6.425,8.6839,1623.8033,16983.168,38615.04,13.6623,1.30629,0.5745,22140.0,24850.0
동방,5264.3726,2.69,3.002,158.01154,14.669,2.882,3.2635,443.8977,3153.7563,15278.926,3.0863,0.4344,0.08967,1370.0,1555.0
동방아그로,1211.085,5.64,5.082,61.543365,4.686,3.366,4.9856,450.35025,11419.694,8893.32,14.65526,0.57795,0.7421300000000001,6600.0,6870.0
동부건설,8981.514000000001,3.543,8.232999999999999,739.4807,22.207,10.993,38.0042,3506.615,17161.203,42590.305,2.06182,0.4213,0.16976,7230.0,8540.0
동부제철,25450.973,-2.5780000000000003,-4.65,-1183.439,-113.181,-4.5310000000000015,-4.1449,-34755.2,15674.624,750269.0,-0.55416,1.22874,0.02567,21400.0,7800.0
동서,5635.2456,7.669,21.365,1203.9696,9.386,8.539,26.1803,1169.4176,12810.57,5652.2019999999975,15.306770000000002,1.39728,3.16691,17900.0,17400.0
동성제약,919.12683,-1.966,-6.25,-57.44558000000001,-9.436,-4.346,-3.7817,-232.04172000000003,2579.3467,3712.6577,-64.42806999999999,5.7960400000000005,4.02676,14950.0,16050.0
동성코퍼레이션,8130.7314,0.957,-0.593,-48.242027,-1.113,-0.58,-1.8492,-70.83711,6428.4224,17891.377,-72.41967,0.79802,0.28673000000000004,5130.0,5220.0
동성화학,1913.931,3.543,2.804,53.659325,5.624,2.8680000000000003,4.5402,1093.5918,20023.355,35871.203,12.57325,0.6867,0.38332,13750.0,18200.0
동아쏘시오홀딩스,7074.9595,7.145,-23.165,-1638.895,-19.913,-12.134,6.6594,-26713.846,119608.836,115259.43,-4.08028,0.9113,0.94569,109000.0,107500.0
동아에스티,5674.3374,6.95,1.411,80.08763,1.38,0.867,4.257,948.47095,68658.01,67200.69,110.17734,1.52204,1.55504,104500.0,119000.0
동아지질,3607.3423,7.226,5.191,187.25316,11.323,6.905,18.8132,1629.5289,15466.346,31368.193,10.52451,1.10886,0.54673,17150.0,19150.0
동양,5297.451999999998,0.135,0.5920000000000001,31.360088,0.393,0.32,-0.1701,13.84402,4095.3867,2209.9375,149.52303999999995,0.50545,0.93668,2070.0,1435.0
동양고속,1322.73,2.273,1.032,13.64957,1.1740000000000002,0.67,2.3089,446.01898,40725.31,42767.004,64.57124,0.70718,0.67342,28800.0,27250.0
티탑스,699.9078400000003,-28.305,-16.602,-116.197136,-13.736,-7.945,-249.4051,-3035.159,23433.912,18574.805,,0.09495,,2225.0,526.0
동양물산기업,5899.098000000001,-0.923,-3.858,-227.60684,-11.735,-4.0710000000000015,1.881,-94.74918,842.22125,7471.3604,-15.94046,1.79329,0.20215,1510.0,1290.0
동양생명,57869.227,1.254,0.978,565.9945700000002,2.415,0.182,,339.4066200000001,14570.029,35863.742,14.05394,0.32738,0.133,4770.0,4000.0
동양철관,1619.9652,-2.464,-4.06,-65.77716,-9.964,-4.189,-4.6575,-66.18056999999999,664.9842,1629.9001,-22.96747,2.28577,0.93257,1520.0,1040.0
동원F&B,28025.262,3.112,2.024,567.37054,9.257,4.092,6.8189,14698.793,163895.92,726207.9,19.55943,1.75416,0.39589,287500.0,226000.0
동원산업,24446.10200000001,7.268,2.904,709.9099,7.348,2.755,8.0845,20549.104,289908.9,726870.3,9.87878,0.70022,0.27928000000000003,203000.0,211500.0
동원수산,1420.2104,3.52,0.966,13.715511,4.084,1.37,4.0136,383.86813,9581.47,31730.434,23.44555,0.93931,0.28364,9000.0,10150.0
동원시스템즈,10263.189,7.678,6.198,636.1216,13.174,5.52,7.9643,2064.0693,16527.44,39650.91,13.250520000000002,1.6548200000000002,0.68977,27350.0,29400.0
동일고무벨트,2629.5890000000004,4.604,3.913,102.88899,5.654,3.698,4.6777,753.7655,13706.78,19264.389,8.21853,0.46182,0.32157,6194.0,5510.0
동일산업,3910.304,4.425,4.004,156.55241,4.475,3.882,7.2532,6455.1978,162416.97,161235.36,9.0005,0.35772,0.36034,58100.0,57900.0
동화약품,3066.026,3.661,3.284,100.68113,,,,360.47177,10761.154,10976.959,25.2447,0.8456299999999999,0.82901,9100.0,8310.0
두산,181721.67,6.691,-1.874,-3405.1099,-5.211,-1.181,-169.1038,-4779.098,102338.41,743154.4,-23.33076,1.08952,0.15004,87832.0,70300.0
두산건설,15040.601,-3.845,-38.609,-5807.0693,-91.522,-22.566,-47.8502,-5484.0327,2809.5427,15357.28,-0.24285,0.47401,0.08672,1331.0,1385.0
두산인프라코어,77301.08,10.972,5.099,3941.6973,14.038,3.7,9.5315,1183.8619,9208.782,37138.848,6.41122,0.82421,0.20437,7590.0,5550.0
두산중공업,147610.64,6.7860000000000005,-2.857,-4217.251,-16.919,-1.694,22.3756,-3651.8662,18864.742,102913.49,-2.299,0.44505,0.08158,8395.0,5720.0
디씨엠,1220.826,6.945,5.8870000000000005,71.87522,4.292,3.843,11.7836,569.9537,16737.5,10434.411,19.12436,0.65123,1.04462,10900.0,12150.0
디아이,1959.9425,10.982,7.492000000000001,146.84625,7.859,7.127999999999999,14.0547,330.34595,4727.4688,6222.675,10.57982,0.7393,0.56166,3495.0,3490.0
디아이동일,9093.489,4.8889999999999985,1.52,138.24872,0.005,1.472,4.2879,9.73362,265261.88,368813.12,6007.4395,0.22044,0.15855,58474.0,74100.0
디아이씨,5882.108,3.837,-1.185,-69.7001,-4.8889999999999985,-0.851,7.1306,-296.66367,5919.2869999999975,22692.22,-19.21464,0.963,0.2512,5700.0,2070.0
디와이,8910.017,5.2010000000000005,2.544,226.69609,1.753,3.0580000000000003,6.12,226.64972000000003,13384.999,33853.117,24.13416,0.40867,0.16158,5470.0,5630.0
디티알오토모티브,9085.21,7.891,6.436,584.725,10.763,7.09,11.6402,5581.3716,62157.613,90906.6,5.73336,0.5148199999999999,0.35201,32000.0,29350.0
디피씨,1576.8606,8.442,7.358,116.030975,7.994,6.049,14.2762,270.4962,3907.9272,3783.4204,21.10935,1.4611299999999998,1.50922,5710.0,5170.0
락앤락,4343.488,8.41,7.006,304.32117,4.681,4.157,5.4561,553.5698,12187.848999999998,7909.749,37.39366,1.6984099999999998,2.61702,20700.0,14300.0
롯데관광개발,760.7601,3.949,-148.37,-1128.7412,-47.742,-24.846,0.2362,-2048.134,4352.764,1436.5028,-7.1040300000000025,3.3427,10.12877,14550.0,14300.0
롯데손해보험,35245.48,3.4410000000000003,2.591,913.14264,16.444000000000006,0.6759999999999999,,680.0288,4233.9097,26247.752,3.88219,0.62354,0.10058,2640.0,2075.0
롯데쇼핑,178207.81,3.35,-2.609,-4649.9659999999985,-4.473,-1.716,10.7138,-19327.316000000006,414048.44,632123.56,-10.91719,0.5096,0.3338,211000.0,135500.0
롯데정밀화학,13716.956,15.362,15.668,2149.2336,16.722,12.865,17.16,8330.362,54098.863,53166.496,4.92776,0.7588,0.7721,41050.0,45150.0
롯데지주,72711.72,1.354,1.523,1107.0938,2.798,0.447,6.4887,1746.1592,99464.51,68603.36,30.18052,0.52984,0.76818,52700.0,38950.0
롯데칠성음료,23462.78,3.621,-2.132,-500.13437000000016,-3.783,-1.471,0.7611,-5479.7040000000015,149481.12,267572.06,-25.54883,0.93657,0.52322,140000.0,140000.0
롯데케미칼,165450.14,11.890999999999998,9.924,16419.342,13.038,8.138,11.6308,46073.676,371540.84,482707.84,6.01211,0.74554,0.57385,277000.0,224000.0
롯데푸드,18108.1,3.732,2.349,425.40085,6.312,3.5010000000000003,5.8093,37583.9,750128.44,1599839.2,18.86446,0.94517,0.44317,709000.0,413000.0
롯데하이마트,41126.785,4.534,2.0780000000000003,854.6342,4.182,2.704,5.6851,3620.1484,87338.37,174209.11,12.88621,0.53413,0.26778,46650.0,30900.0
마니커,2690.5796,0.171,-4.172,-112.26394,-11.63,-5.046,-0.1502,-86.93726,656.3122599999998,2122.5645,-8.845460000000003,1.1717,0.3623,769.0,811.0
만도,56648.33,3.485,1.993,1129.2764,7.636,2.541,5.7787,2250.136,30235.86,120638.42,12.86589,0.95747,0.23997,28950.0,35200.0
메리츠금융지주,172204.9,4.66,3.717,6401.031999999997,13.868,1.358,,2230.2783,17944.49,122247.33,5.178730000000002,0.64365,0.09448,11550.0,11800.0
메리츠종금증권,87394.18,6.091,4.964,4338.2305,13.004,1.568,,601.764,5106.9375,12280.901000000002,7.1124199999999975,0.8380799999999999,0.34851,4280.0,3790.0
메리츠화재,84181.8,3.715,2.7880000000000003,2347.2134,11.592,1.215,,2087.9233,20348.043,75171.64,10.46494,1.07381,0.29067,21850.0,17850.0
메타랩스,473.75134,-18.483,-29.585,-140.15782,-27.638,-17.906,-6.8755,-329.15042,1515.2589,1153.2599,-5.78763,1.25721,1.6518400000000002,1905.0,1310.0
명문제약,1474.9854,3.347,0.222,3.2785058,1.055,0.13699999999999998,-0.4301,40.27174,3676.5566,6010.535,128.87448,1.41165,0.8634799999999999,5190.0,4875.0
모나리자,1130.3134,-2.208,-1.62,-18.312147,-2.7230000000000003,-2.287,-5.9567,-50.07251,1764.6827,3090.7153,-69.89863000000001,1.98336,1.13242,3500.0,3630.0
모나미,1351.9176,5.12,0.561,7.5784492,0.835,0.448,3.3364,32.138729999999995,3953.2832,7154.0225,81.52158,0.66274,0.36623,2620.0,3670.0
모토닉,1952.5328,3.709,5.012,97.86976,2.475,2.261,4.7623,296.575,17893.492,5916.766,33.68456,0.5583,1.68842,9990.0,8850.0
무림P&P,6511.761,15.701,10.715,697.7487,11.829,5.6770000000000005,8.5477,1118.8921,9889.826,10440.814,5.41607,0.61275,0.58041,6060.0,4225.0
무림페이퍼,11090.669,11.188,5.547999999999999,615.2665,8.065,3.131,6.0304,833.04047,10792.62,26654.297,3.38519,0.26129,0.1058,2820.0,2485.0
무학,1937.1786,-5.183,-10.46,-202.62912,-3.888,-3.144,-9.2939,-710.9794,17967.24,6797.1177,-19.12854,0.75693,2.00085,13600.0,8490.0
문배철강,1594.0594,2.06,3.124,49.791634,4.702,3.218,5.6228,242.8445,5614.2227,7774.571,11.90062,0.51476,0.37172,2890.0,2560.0
미래산업,344.99216,-33.16,-38.556,-133.0148,-24.583,-17.375,-29.4282,-19.50611,69.64543,50.59176,-8.59171,2.40634,3.31261,167.0,133.0
미래아이앤지,64.45366,-22.086,-168.247,-108.44132,-17.965,-17.159000000000002,-11.498,-83.74179000000002,427.97464,49.77726,-3.9168,0.7664,6.58935,326.0,325.0
미래에셋대우,133219.22,3.846,3.468,4620.096,5.827000000000001,0.4370000000000001,,575.98694,11900.466,16806.473,11.33706,0.54872,0.38854,6530.0,7550.0
미래에셋생명,37925.504,3.754,2.8110000000000004,1066.0244,5.1789999999999985,0.304,,552.6031,12938.206,19659.729,8.34233,0.35631,0.23449,4610.0,4135.0
미원상사,3286.4841,8.267999999999999,7.3679999999999986,242.14519,11.368,9.041,15.4774,4183.6255,39264.51,63862.65,9.46782,1.0088,0.62021,37733.0,57000.0
미원홀딩스,1419.7084,2.545,6.8610000000000015,97.40482,7.622000000000001,5.049,16.5232,4154.2476,56573.46,60885.336,8.31679,0.6107100000000001,0.5674600000000001,34550.0,41100.0
미원화학,1464.8507,5.901,5.032,73.70473,8.512,7.619,7.9852,3372.436,44699.332,67025.766,12.80973,0.96646,0.64453,43200.0,44600.0
미창석유공업,3162.9956,3.982,3.39,107.22193,4.306,3.802,7.1216,6163.342,157694.98,181815.62,12.4121,0.48511,0.42076,76500.0,79400.0
백광산업,1754.8766,15.661,12.722,223.24783,15.714,8.021,10.6432,497.00748,3582.89,3906.8096,5.00999,0.69497,0.63735,2490.0,2460.0
백광소재,2126.1633,4.137,2.619,55.689598,3.197,1.998,6.7826,142.21468000000004,4734.4834,7708.2104,18.28222,0.54916,0.3373,2600.0,4345.0
백산,3231.1936,6.662000000000001,4.626,149.47472,11.662,6.144,8.8979,631.19073,5788.7754,13352.04,10.04451,1.09522,0.47483,6340.0,8990.0
범양건영,1556.4403,4.376,3.487,54.266884,11.623,4.479,17.8096,221.69206,2019.5686,6358.399,6.94657,0.76254,0.2422,1540.0,3270.0
벽산,4323.989000000001,2.286,1.949,84.29356,3.367,1.82,3.0199,115.42507,4078.1448,6306.8677,21.22589,0.6007600000000001,0.38847,2450.0,1925.0
보락,337.63266,3.915,3.273,11.051092,2.541,2.102,3.1637,18.44924,730.5741,563.6605,111.11571,2.80601,3.63694,2050.0,2040.0
보령제약,4604.0166,5.42,4.4110000000000005,203.06902,8.03,4.7639999999999985,5.5074,459.43216,6091.8669999999975,10416.327,21.72247,1.63825,0.95811,9980.0,16600.0
보해양조,820.04395,-13.394,-33.99,-278.733,-32.977,-13.328,-7.2765,-288.53528,718.65906,848.9414,-6.5503300000000015,2.6299,2.2263,1890.0,1130.0
부광약품,1942.2352,18.086,74.995,1456.5743,46.636,39.915,23.8665,2185.1128,6201.3594,2913.4353,10.85607,3.82525,8.14219,23721.0,14350.0
부국증권,6272.0317,5.945,4.495,281.91214,6.175,2.055,,2170.2017,51861.977,46911.633,10.34466,0.43288,0.47856,22450.0,20850.0
부국철강,1423.5289,0.649,1.46,20.786028,1.849,1.64,1.1547,103.93014,5614.894,7117.6445,28.625,0.52984,0.41798,2975.0,5230.0
부산도시가스,9518.079,4.335,5.1720000000000015,492.31738,8.175,5.218,9.6522,4475.613,62349.297,86527.99,8.33405,0.59824,0.43107,37300.0,35700.0
부산산업,1193.9995,3.807,3.053,36.450752,5.9179999999999975,2.815,3.8831,2867.5764,49551.086,113068.13,56.84243000000001,3.2895300000000005,1.44161,163000.0,145500.0
부산주공,2038.2894,-3.365,-10.545,-214.94392,-34.819,-7.087999999999999,-2.738,-588.4125,1339.1903,5579.85,-0.82935,0.3644,0.08746,488.0,469.0
비상교육,1619.2153,6.381,1.4380000000000002,23.278687,1.1740000000000002,0.912,2.2808,187.9251,16894.66,12458.626,33.04508,0.36757,0.49845,6210.0,7770.0
비티원,75.66169000000002,12.179,21.993,16.64029,9.597,8.825,41.2714,69.82101,835.7517,317.46896,70.17945,5.86299,15.43458,4900.0,2985.0
빙그레,8551.63,4.599,3.999,342.0116,6.37,5.3039999999999985,10.2966,3471.8147,61647.453,86807.64,20.88245,1.17604,0.8351799999999999,72500.0,56000.0
사조대림,9371.109,3.869,1.534,143.76103,4.56,2.052,6.0903,1662.7894,37326.58,157118.56,14.55386,0.6483300000000001,0.15402000000000002,24200.0,16000.0
사조동아원,4224.7856,6.107,3.72,157.18081999999995,9.324,3.281,7.1343,112.54426,1509.1074,2993.2322,10.52919,0.78523,0.39589,1185.0,1005.0
사조산업,7820.906,6.943,5.268,411.96835,8.904,3.689,7.5812,7123.0605,84456.37,156418.12,6.9984,0.59025,0.3187,49850.0,37300.0
사조씨푸드,3971.27,4.325,3.179,126.22894,5.8820000000000014,3.4130000000000003,7.87,733.0989,12758.107,23063.914,8.64822,0.49694,0.27489,6340.0,5290.0
사조오양,2961.4575,4.216,2.687,79.58452,5.229,2.6060000000000003,5.9693,844.6007,16524.287,31428.84,11.52024,0.58883,0.30959000000000003,9730.0,7570.0
삼광글라스,2652.9536,-9.366,-4.34,-115.14293,-4.049,-1.479,-5.9393,-2378.9067,57463.867,54650.293,-12.14844,0.50292,0.52882,28900.0,30500.0
삼부토건,1774.2722,-5.2810000000000015,-29.022,-514.92804,-23.519,-12.818,-16.8401,-491.55548,1590.5009,1711.3726,-1.7597,0.54385,0.50545,865.0,717.0
삼성SDI,91582.73,7.807,8.135,7450.4917,6.0470000000000015,4.246,9.2349,9962.236,178458.98,130121.58,21.98302,1.22717,1.68304,219000.0,236000.0
삼성공조,808.6105299999997,-1.3969999999999998,7.831,63.32359,2.986,2.42,-5.0528,770.6276,26504.973,9950.5205,11.80856,0.34333,0.91453,9100.0,7990.0
삼성물산,311556.38,3.543,5.6110000000000015,17482.436,8.06,3.823,-8.3826,8952.606,120938.27,162847.83,11.78428,0.87235,0.64784,105500.0,108500.0
삼성생명,322408.84,8.013,5.377000000000002,17337.1,5.952000000000001,0.606,,8321.91,160947.4,161204.42,9.80544,0.507,0.5061899999999999,81600.0,74500.0
삼성에스디에스,100342.19,8.744,6.3660000000000005,6387.9224,10.907,8.355,21.0551,8134.1104,77342.48,129678.266,25.07957,2.63762,1.57312,204000.0,194500.0
삼성엔지니어링,54798.01,3.761,1.281,701.9643599999997,6.601,1.446,8.2213,350.43237,5382.5547,27958.168,50.22367,3.26982,0.62951,17600.0,19200.0
삼성전기,80020.08,14.371,8.561,6850.185,14.498,8.347999999999999,14.0849,8456.648000000001,63815.0,103117.76,12.23889,1.62188,1.00371,103500.0,125000.0
삼성전자,2437714.2,24.157,18.191,443448.56,19.626,13.834,26.334,6024.1587,35342.363,33458.383,6.42413,1.095,1.15666,38700.0,55800.0
삼성제약,464.8365,-10.291,-4.465,-20.75706,-1.841,-1.319,-4.9638,-39.09654000000001,2262.5125,875.5333,-64.71162,1.1182299999999998,2.88967,2530.0,4195.0
삼성중공업,52651.195,-7.773,-7.372999999999997,-3881.8887,-6.192,-2.763,-6.2503,-693.3353,11153.499,9412.109,-10.68747,0.66437,0.78728,7410.0,7270.0
삼성증권,48902.023,9.368,6.8320000000000025,3340.8555,7.365,0.8759999999999999,,3741.1594,52207.234,54761.504,8.41985,0.60336,0.57522,31500.0,38600.0
삼성출판사,1860.6548,1.779,0.246,4.5811480000000016,0.376,0.244,0.2269,32.78663,8686.161,18606.549,338.5526700000001,1.27789,0.5965600000000001,11100.0,25350.0
삼성카드,33542.0,14.268,10.293,3452.5044,5.042,1.497,,2979.9219,63454.676,28950.734,11.59426,0.54448,1.19341,34550.0,38600.0
삼성화재해상보험,222090.39,6.547999999999999,4.833,10733.012,8.814,1.381,,21169.988,290852.75,439201.66,12.70667,0.92487,0.61247,269000.0,243500.0
삼아알미늄,1713.1885,3.228,1.616,27.681185,,,,251.64713,9605.345,15574.44,16.70991,0.43778,0.26999,4205.0,4430.0
삼양사,21238.088,4.566,2.813,597.3426,4.132,2.767,4.5459,4219.3696,109300.19,199233.97,13.03512,0.5032,0.27606,55000.0,50600.0
삼양식품,4693.5576,11.755999999999998,7.522,353.04532,16.16,8.714,15.4758,4622.725,30653.938,62306.496,11.24878,1.69636,0.8345799999999999,52000.0,89900.0
삼양통상,1831.9827,17.535999999999998,13.807,252.94533,8.963,7.926,16.922,8431.511,99000.34,61066.09,5.0643400000000005,0.43131,0.69924,42700.0,59900.0
삼양홀딩스,25634.76,5.401,3.999,1025.1226,5.025,3.111,5.755,7890.3457,182459.98,289059.62,9.94887,0.43023,0.27157,78500.0,67000.0
삼영무역,2692.6147,2.528,10.746,289.3566,8.986,7.725,1.9275,1563.9418,18283.39,14580.725,8.57903,0.7338399999999999,0.9202,13417.0,15900.0
삼영전자공업,2496.829,5.246,6.06,151.3004,3.181,3.009,4.4956,756.502,24023.572,12484.1455,15.6642,0.49327,0.9492,11850.0,9020.0
삼영화학공업,1029.4789,-6.095,-7.588999999999999,-78.12261,-13.923,-7.1679999999999975,-7.5891,-202.62296,1349.2659,3027.8790000000013,-4.09134,0.61441,0.27379000000000003,829.0,998.0
삼원강재,2867.9182,4.583,4.1610000000000005,119.320564,5.972,4.779,6.3785,298.30142,5116.444,7169.7954,9.52057,0.55507,0.39611,2840.0,3020.0
삼익THK,2830.6724,9.009,6.396,181.05228,9.804,5.459,7.1849,862.1537,9085.015,13479.392,11.33209,1.0754,0.7248100000000001,9770.0,11600.0
삼익악기,2400.383,9.856,5.695,136.70821999999998,6.494,2.29,5.9456,152.67645,2528.2642,2651.4512,11.75689,0.70997,0.67699,1795.0,1855.0
삼일제약,945.99866,-6.059,-9.052,-85.62748,-15.968,-6.0420000000000025,-5.9179,-1412.9146,9188.646,15609.653,-14.57979,2.2419,1.3197,20600.0,21050.0
삼정펄프,1356.1262,-3.165,-0.128,-1.7415802,-0.096,-0.085,-6.5129,-69.66401,72139.22,54245.68,-480.16187,0.46369,0.61664,33450.0,32850.0
삼진제약,2600.1658,22.899,9.817,255.26186,12.802,10.374,14.0913,1836.4163,16688.834,18706.229,21.86324,2.4058,2.1463400000000004,40150.0,24950.0
삼천리,34581.395,2.381,0.769,266.03772000000004,2.567,0.7190000000000001,2.0771,7904.516,352950.3,852803.5,11.51241,0.25783,0.10671,91000.0,84500.0
삼호,9655.721,9.414,6.683,645.33984,18.7,8.232000000000001,1662.9639,4251.3164,24218.424,63609.152,3.3871900000000004,0.59459,0.22638000000000005,14400.0,19850.0
삼호개발,2986.6787,8.173,6.908,206.31657,12.086,7.737999999999999,50.3629,831.9438,7488.674,11946.715,6.0581,0.67302,0.42187,5040.0,4450.0
삼화왕관,1080.4803,10.031,9.107,98.39994,7.205,5.822,8.0947,4567.439,75369.2,50152.754,10.25739,0.62161,0.93415,46850.0,45550.0
삼화전기,2046.6422,3.435,3.437,70.33567,14.29,5.364,9.9689,844.95135,6415.8,30944.934,25.68195,3.38228,0.70125,21700.0,15400.0
삼화전자공업,420.8417,-7.569,-10.146,-42.69993,-77.53399999999998,-6.757999999999999,-5.6513,-419.51096,1421.93,4135.287,-5.35147,1.57884,0.54289,2245.0,2585.0
삼화콘덴서공업,2744.4468,29.641,22.565,619.2753,63.525,34.619,55.7807,5945.2124,12321.465,26401.604,8.94838,4.31767,2.01503,53200.0,52300.0
삼화페인트공업,5242.2383,1.504,0.153,8.0075865,0.265,0.145,1.7032,28.71577000000001,12293.687,19840.314,240.98254,0.56289,0.34878000000000003,6920.0,5140.0
상상인증권,343.22845,-33.357,-27.397,-94.03541,-8.316,-1.455,,-194.62663,2027.3646,677.0648,-9.35124,0.8977200000000001,2.68807,1820.0,1330.0
상신브레이크,3786.9932,5.47,2.619,99.180214,4.905,2.398,3.9738,381.6232,8669.318000000001,17637.342,11.05803,0.48677,0.23927,4220.0,3510.0
새론오토모티브,1675.6074,5.6960000000000015,4.412,73.92147,3.345,2.77,3.8287,385.00766,11580.777,8727.122,15.2984,0.5086,0.67491,5890.0,5050.0
샘표,2758.6116,7.129,7.7,212.41292,8.818999999999997,6.7170000000000005,6.3357,4469.941,67651.54,95925.016,7.48332,0.49445,0.34871,33450.0,40750.0
서연,28525.285,0.246,-1.514,-431.87387,-3.607,-1.581,1.3142,-757.3781,22063.43,121488.39,-4.79285,0.16452999999999998,0.02988,3630.0,2920.0
서연이화,19068.537,0.584,-0.424,-80.91976,-1.0,-0.468,0.0547,-244.52579,24219.225,70549.91,-18.19849,0.18374,0.06308,4450.0,4935.0
서울도시가스,13889.704,0.313,3.009,417.89917,4.459,2.8680000000000003,-0.0794,8276.476,242937.8,277794.06,10.3184,0.35153,0.30742,85400.0,70600.0
서울식품공업,707.6435,1.516,0.8809999999999999,6.2332554,2.298,0.8079999999999999,1.8021,1.83528,81.09914,208.35442,96.44288,2.18251,0.84951,177.0,176.0
서원,2580.3982,3.3310000000000004,2.729,70.41669,7.47,3.257,7.1545,148.20349,2158.1128,5435.3247,7.28728,0.50044,0.1987,1080.0,2830.0
서흥,3934.7612,9.99,7.468,293.84183,9.47,4.761,5.5773,2224.5051,24606.967,34010.914,10.51919,0.95095,0.68801,23400.0,35500.0
선도전기,837.7085,1.35,-0.979,-8.202083,-0.935,-0.534,-2.8452,-45.07624000000001,4682.268,4653.936,-97.94516,0.94292,0.94866,4415.0,3035.0
선진,9124.072,3.812,2.027,184.95998,5.607,2.306,4.4523,753.5955,13311.815,38369.32,15.06113,0.8526299999999999,0.29581,11350.0,9390.0
선창산업,5660.208000000001,-1.262,-1.624,-91.93105,-3.036,-1.482,-2.0844,-623.0169999999998,20911.613,44893.82,-8.49094,0.25297,0.11783,5290.0,4340.0
성문전자,413.3276,2.028,0.468,1.9339904,0.7020000000000001,0.448,2.7327,10.18529,1549.0966,2057.702,259.68814,1.70745,1.28541,2645.0,2150.0
